"GeneLength","gene","GeneID","C.G"
555,"LCN15","389812",0.614414414414414
327,"TMEM141","85014",0.587155963302752
1605,"CCDC183","84960",0.575700934579439
2193,"RABL6","55684",0.626994984040128
2931,"AJM1","389813",0.740020470829069
384,"PHPT1","29085",0.591145833333333
3414,"MAMDC4","158056",0.670181605155243
447,"EDF1","8721",0.579418344519016
1602,"TRAF2","7186",0.601123595505618
1731,"FBXW5","54461",0.649335644136337
609,"C8G","733",0.640394088669951
1149,"LCN12","286256",0.661444734551784
573,"PTGDS","5730",0.62652705061082
495,"LCNL1","401562",0.638383838383838
672,"PAXX","286257",0.665178571428571
711,"CLIC3","9022",0.676511954992968
7401,"ABCA2","20",0.633157681394406
1029,"FUT7","2529",0.664723032069971
978,"NPDC1","56654",0.698364008179959
1488,"ENTPD2","954",0.637768817204301
1275,"SAPCD2","89958",0.737254901960784
1752,"UAP1L1","91373",0.659246575342466
2196,"MAN1B1","11253",0.599726775956284
2418,"LOC124902313","124902313",0.535980148883375
1545,"DPP7","29952",0.672491909385113
2880,"GRIN1","2902",0.604513888888889
1005,"LRRC26","389816",0.754228855721393
444,"TMEM210","100505993",0.612612612612613
2469,"ANAPC2","29882",0.628999594977724
360,"SSNA1","8636",0.611111111111111
2136,"TPRN","286262",0.713951310861423
411,"TMEM203","94107",0.608272506082725
1821,"NDOR1","27158",0.637561779242175
606,"LOC122513141","122513141",0.712871287128713
786,"RNF208","727800",0.665394402035623
435,"CYSRT1","375791",0.675862068965517
471,"RNF224","643596",0.696390658174098
1977,"SLC34A3","142680",0.651997976732423
1338,"TUBB4B","10383",0.598654708520179
1059,"FAM166A","401565",0.598677998111426
1161,"STPG3","441476",0.640826873385013
1887,"NELFB","25920",0.632220455749868
1272,"TOR4A","54863",0.713836477987421
345,"NRARP","441478",0.657971014492754
3333,"EXD3","54932",0.64986498649865
1452,"NOXA1","10811",0.689393939393939
1488,"ENTPD8","377841",0.635752688172043
1593,"NSMF","26012",0.619585687382298
4080,"PNPLA7","375775",0.623039215686275
414,"MRPL41","64975",0.654589371980676
1359,"DPH7","92715",0.5813097866078
867,"ZMYND19","116225",0.589388696655133
1401,"ARRDC1","92714",0.633832976445396
3906,"EHMT1","79813",0.585253456221198
7020,"CACNA1B","774",0.605270655270655
330,"LOC107987371","107987371",0.621212121212121
723,"LOC107987372","107987372",0.683264177040111
375,"LOC102724813","102724813",0.389333333333333
1335,"TUBB8","347688",0.57752808988764
1809,"ZMYND11","10771",0.464344941956882
4869,"DIP2C","22982",0.575682891764223
1755,"LOC124902361","124902361",0.525925925925926
666,"LOC124900286","124900286",0.623123123123123
3822,"LARP4B","23185",0.504971219256934
705,"LOC124902363","124902363",0.75886524822695
1905,"GTPBP4","23560",0.457742782152231
684,"IDI2","91734",0.502923976608187
855,"IDI1","3422",0.44327485380117
1485,"WDR37","22884",0.538047138047138
2220,"ADARB2","105",0.674324324324324
546,"LOC107983989","107983989",0.551282051282051
438,"LOC124902536","124902536",0.732876712328767
2508,"PFKP","5214",0.58652312599681
3117,"PITRM1","10531",0.508822585819698
897,"LOC124902565","124902565",0.673355629877369
852,"KLF6","1316",0.555164319248826
975,"AKR1E2","83592",0.495384615384615
972,"AKR1C1","1645",0.475308641975309
972,"AKR1C2","1646",0.476337448559671
972,"AKR1C3","8644",0.463991769547325
1197,"AKR1C8","340811",0.484544695071011
972,"AKR1C4","1109",0.459876543209877
486,"UCN3","114131",0.61522633744856
1341,"TUBAL3","79861",0.534675615212528
1791,"NET1","10276",0.508654383026242
441,"CALML5","51806",0.662131519274376
450,"CALML3","810",0.633333333333333
837,"ASB13","79754",0.620071684587814
7938,"TASOR2","54906",0.426429831191736
1338,"GDI2","2665",0.418535127055306
1086,"ANKRD16","54522",0.593001841620626
3594,"FBH1","84893",0.519755147468002
1305,"IL15RA","3601",0.559386973180077
819,"IL2RA","3559",0.516483516483517
1206,"RBM17","84991",0.483416252072969
1707,"PFKFB3","5209",0.586994727592267
2223,"PRKCQ","5588",0.48268106162843
1311,"LOC107984203","107984203",0.432494279176201
2685,"SFMBT2","57713",0.518063314711359
2904,"ITIH5","80760",0.550275482093664
2841,"ITIH2","3698",0.466385075677578
1185,"KIN","22944",0.414345991561181
897,"ATP5F1C","509",0.438127090301003
2790,"TAF3","83860",0.497849462365591
1335,"GATA3","2625",0.641198501872659
1650,"CELF2","10659",0.52
2571,"USP6NL","9712",0.488136911707507
1071,"ECHDC3","79746",0.639589169000934
1308,"PROSER2","254427",0.701834862385321
3819,"UPF2","26019",0.412149777428646
2760,"DHTKD1","55526",0.523913043478261
1431,"SEC61A2","55176",0.457023060796646
660,"NUDT5","11164",0.474242424242424
1011,"CDC123","8872",0.439169139465875
1158,"CAMK1D","57118",0.506908462867012
813,"CCDC3","83643",0.635916359163592
1734,"OPTN","10133",0.472318339100346
2628,"MCM10","55388",0.482876712328767
417,"UCMA","221044",0.539568345323741
1023,"PHYH","5264",0.487781036168133
1179,"SEPHS1","22929",0.521628498727735
1602,"BEND7","222389",0.487515605493134
1056,"PRPF18","8559",0.422348484848485
3219,"FRMD4A","55691",0.571606088847468
921,"FAM107B","83641",0.49185667752443
591,"CDNF","441549",0.504230118443316
1530,"HSPA14","51182",0.409150326797386
1086,"LOC100421372","100421372",0.538674033149171
1233,"SUV39H2","79723",0.403892944038929
2079,"DCLRE1C","64421",0.435305435305435
360,"MEIG1","644890",0.413888888888889
957,"OLAH","55301",0.431556948798328
267,"ACBD7","414149",0.430711610486891
852,"RPP38","10557",0.462441314553991
1497,"NMT2","9397",0.467601870407482
2673,"FAM171A1","221061",0.567153011597456
3192,"ITGA8","8516",0.474624060150376
1338,"MINDY3","80013",0.416292974588939
1176,"PTER","9317",0.447278911564626
768,"C1QL3","389941",0.639322916666667
834,"RSU1","6251",0.495203836930456
10872,"CUBN","8029",0.467163355408389
1176,"TRDMT1","1787",0.397108843537415
1401,"VIM","7431",0.565310492505353
1197,"ST8SIA6","338596",0.464494569757728
867,"HACD1","9200",0.484429065743945
1623,"STAM","8027",0.447935921133703
1056,"TMEM236","653567",0.462121212121212
4371,"MRC1","4360",0.438343628460307
2076,"SLC39A12","221074",0.452312138728324
1983,"CACNB2","783",0.501260716086737
1422,"NSUN6","221078",0.416315049226442
540,"ARL5B","221079",0.412962962962963
6531,"MALRD1","340895",0.448935844434237
1695,"PLXDC2","84898",0.471976401179941
3045,"NEBL","10529",0.417733990147783
2727,"SKIDA1","387640",0.570590392372571
3207,"MLLT10","8028",0.454006859993764
1665,"DNAJC1","64215",0.493093093093093
1101,"EBLN1","340900",0.435967302452316
1410,"COMMD3-BMI1","100532731",0.428368794326241
588,"COMMD3","23412",0.460884353741497
981,"BMI1","648",0.409785932721713
1530,"SPAG6","9576",0.458169934640523
501,"LOC124902392","124902392",0.650698602794411
1221,"PIP4K2A","5305",0.47993447993448
618,"LOC124902393","124902393",0.584142394822006
2619,"ARMC3","219681",0.41618938526155
549,"MSRB2","22921",0.571948998178506
987,"PTF1A","256297",0.689969604863222
1656,"C10orf67","256815",0.413647342995169
1446,"OTUD1","220213",0.683955739972337
5832,"KIAA1217","56243",0.508744855967078
5979,"ARHGAP21","57584",0.444890449908011
678,"PRTFDC1","56952",0.436578171091445
771,"ENKUR","219670",0.395590142671855
2232,"THNSL1","79896",0.39426523297491
3648,"GPR158","57512",0.517543859649123
4851,"MYO3A","53904",0.406720263863121
1758,"GAD2","2572",0.48122866894198
2001,"APBB1IP","54518",0.520739630184908
1248,"PDSS1","23590",0.475961538461538
1527,"ABI1","10006",0.470203012442698
6339,"ANKRD26","22852",0.376242309512541
2322,"YME1L1","10730",0.410852713178295
2655,"MASTL","84930",0.412429378531073
1659,"ACBD5","91452",0.460518384569018
2304,"PTCHD3","374308",0.5
708,"RAB18","22931",0.412429378531073
1059,"MKX","283078",0.524079320113314
3324,"ODAD2","55130",0.434115523465704
1974,"MPP7","143098",0.425531914893617
2190,"WAC","51322",0.474885844748858
783,"BAMBI","25805",0.519795657726692
558,"LYZL1","84569",0.519713261648746
6645,"SVIL","6840",0.532129420617005
4080,"JCAD","57608",0.567156862745098
1749,"MTPAP","55149",0.424814179531161
1404,"MAP3K8","1326",0.469373219373219
546,"LYZL2","119180",0.554945054945055
2520,"ZNF438","220929",0.473809523809524
3378,"ZEB1","6935",0.434280639431616
2541,"ARHGAP12","94134",0.409287682014955
2892,"KIF5B","3799",0.403181189488243
2511,"EPC1","80314",0.444046196734369
4158,"CCDC7","79741",0.356902356902357
2406,"ITGB1","3688",0.411886949293433
2775,"NRP1","8829",0.492612612612613
4071,"PARD3","56288",0.49201670351265
2427,"CUL2","8453",0.389781623403379
1086,"CREM","1390",0.46316758747698
1026,"CCNY","219771",0.500974658869396
1113,"GJD4","219770",0.679245283018868
2085,"FZD8","8325",0.708872901678657
903,"LOC124902528","124902528",0.732004429678848
4758,"ANKRD30A","91074",0.39281210592686
1740,"ZNF248","57209",0.4
1383,"ZNF25","219749",0.420101229211858
2499,"ZNF33A","7581",0.400560224089636
1686,"ZNF37A","7587",0.391459074733096
2358,"ZNF33B","7582",0.402459711620017
3849,"BMS1","9790",0.459859703819174
3345,"RET","5979",0.602092675635277
1629,"CSGALNACT2","55454",0.434008594229589
1470,"RASGEF1A","221002",0.570748299319728
270,"FXYD4","53828",0.551851851851852
1248,"HNRNPF","3185",0.544070512820513
735,"ZNF487","642819",0.436734693877551
1809,"ZNF239","8187",0.480928689883914
1326,"ZNF485","220992",0.439668174962293
834,"ZNF32","7580",0.492805755395683
423,"CXCL12","6387",0.574468085106383
828,"TMEM72","643236",0.599033816425121
966,"RASSF4","83937",0.563146997929607
639,"DEPP1","11067",0.640062597809077
903,"LOC124902530","124902530",0.678848283499446
675,"ZNF22","7570",0.459259259259259
987,"OR13A1","79290",0.551165146909828
2025,"ALOX5","240",0.567901234567901
1722,"MARCHF8","220972",0.506968641114983
2370,"ZFAND4","93550",0.414345991561181
321,"LOC107984227","107984227",0.470404984423676
4089,"WASHC2C","253725",0.47982391782832
2061,"AGAP4","119016",0.530810286268802
630,"TIMM23","100287932",0.492063492063492
1953,"NCOA4","8031",0.468509984639017
345,"MSMB","4477",0.431884057971014
1896,"ANTXRL","195977",0.540611814345992
984,"ANXA8L1","728113",0.538617886178862
1128,"NPY4R","5540",0.563829787234043
1449,"GPRIN2","9721",0.657004830917874
1287,"SYT15","83849",0.618492618492618
1263,"PTPN20","26095",0.420427553444181
1437,"GDF10","2662",0.659707724425887
1290,"GDF2","2658",0.578294573643411
3744,"RBP3","5949",0.626869658119658
1023,"ZNF488","118738",0.616813294232649
1977,"LOC124902420","124902420",0.575113808801214
1347,"ANXA8","653145",0.551596139569414
270,"FAM25G","100133093",0.562962962962963
1977,"AGAP9","642517",0.523520485584218
1425,"SYT15B","102724488",0.653333333333333
1128,"NPY4R2","100996758",0.562943262411348
270,"FAM25C","644054",0.562962962962963
3930,"FRMPD2","143162",0.51882951653944
1284,"MAPK8","5599",0.42601246105919
2163,"ARHGAP22","58504",0.63291724456773
9555,"WDFY4","57705",0.554369440083726
786,"LRRC18","474354",0.526717557251908
1011,"VSTM4","196740",0.566765578635015
852,"FAM170B","170370",0.622065727699531
570,"TMEM273","170371",0.52280701754386
4308,"C10orf71","118461",0.568012999071495
897,"DRGX","644168",0.577480490523969
4482,"ERCC6","2074",0.470995091477019
1782,"PGBD3","267004",0.412457912457912
1599,"SLC18A3","6572",0.65978736710444
2247,"CHAT","1103",0.59190031152648
474,"C10orf53","282966",0.523206751054852
3033,"OGDHL","55753",0.584569732937685
2931,"PARG","8505",0.448311156601842
567,"TIMM23B","100652748",0.502645502645503
2061,"AGAP6","414189",0.52935468219311
4026,"WASHC2A","387680",0.483606557377049
2343,"ASAH2","56624",0.464788732394366
1242,"SGMS1","259230",0.483091787439614
498,"ASAH2B","653308",0.453815261044177
1809,"A1CF","29974",0.464344941956882
2061,"PRKG1","5592",0.456089277049976
1851,"CSTF2T","23283",0.541329011345219
801,"DKK1","22943",0.535580524344569
747,"MBL2","4153",0.520749665327979
5889,"PCDH15","65217",0.438614365766684
834,"ZWINT","11130",0.55515587529976
1251,"IPMK","253430",0.432454036770584
327,"CISD1","55847",0.418960244648318
444,"UBE2D1","7321",0.403153153153153
741,"TFAM","7019",0.40080971659919
2997,"BICC1","80114",0.47681014347681
1131,"PHYHIPL","84457",0.424403183023873
1758,"FAM13C","220965",0.492605233219568
1656,"SLC16A9","220963",0.422705314009662
141,"MRLN","100507027",0.276595744680851
1425,"CCDC6","8030",0.519298245614035
13134,"ANK3","288",0.447083904370337
894,"CDK1","983",0.388143176733781
2091,"RHOBTB1","9886",0.501195600191296
1107,"TMEM26","219623",0.50316169828365
891,"CABCOCO1","219621",0.397306397306397
3567,"ARID5B","84159",0.504345388281469
1935,"RTKN2","219790",0.408785529715762
1224,"ZNF365","22891",0.509803921568627
807,"LOC124902436","124902436",0.480793060718711
813,"ADO","84890",0.690036900369004
1470,"EGR2","1959",0.62108843537415
864,"NRBF2","29982",0.453703703703704
7623,"JMJD1C","221037",0.403384494293585
768,"REEP3","221035",0.4140625
2913,"CTNNA3","29119",0.444558874013045
1746,"LRRTM3","347731",0.470790378006873
597,"DNAJC12","56521",0.455611390284757
2244,"SIRT1","23411",0.473707664884135
3246,"HERC4","26091",0.400492914356131
4041,"MYPN","84665",0.50160851274437
459,"ATOH7","220202",0.705882352941177
867,"PBLD","64081",0.491349480968858
1041,"HNRNPH3","3189",0.460134486071085
1926,"RUFY2","55680",0.412253374870197
3273,"DNA2","1763",0.402688664833486
999,"SLC25A16","8034",0.453453453453453
6498,"TET1","80312",0.441674361341951
3453,"CCAR1","55749",0.417318273964668
2970,"STOX1","219736",0.474074074074074
2214,"DDX50","79009",0.422764227642276
2352,"DDX21","9188",0.446853741496599
1866,"KIFBP","26128",0.470525187566988
477,"SRGN","5552",0.486373165618449
984,"VPS26A","9559",0.361788617886179
2361,"SUPV3L1","6832",0.457856840321897
2754,"HKDC1","80201",0.557007988380537
2859,"HK1","3098",0.531654424623994
1197,"TACR2","6865",0.583959899749373
885,"TSPAN15","23555",0.553672316384181
645,"NEUROG3","50674",0.68062015503876
492,"FAM241B","219738",0.599593495934959
2187,"COL13A1","1305",0.646090534979424
1119,"MACROH2A2","55506",0.546916890080429
1122,"AIFM2","84883",0.588235294117647
1701,"TYSND1","219743",0.697236919459142
597,"SAR1A","56681",0.443886097152429
870,"PPA1","5464",0.420689655172414
1293,"NPFFR1","64106",0.653518948182521
555,"LRRC20","55222",0.598198198198198
363,"EIF4EBP2","1979",0.559228650137741
1044,"NODAL","4838",0.594827586206897
2571,"PALD1","27143",0.625826526643329
1668,"PRF1","5551",0.63968824940048
3681,"ADAMTS14","140766",0.627275196957349
1341,"TBATA","219793",0.55779269202088
1707,"SGPL1","8879",0.476274165202109
315,"PCBD1","5092",0.526984126984127
2838,"UNC5B","219699",0.628964059196617
1428,"SLC29A3","55315",0.588235294117647
10065,"CDH23","64072",0.587382016890214
402,"C10orf105","414152",0.676616915422886
936,"VSIR","64115",0.629273504273504
1584,"PSAP","5660",0.55239898989899
1440,"CHST3","9469",0.645138888888889
1275,"SPOCK2","9806",0.628235294117647
1203,"ASCC1","51008",0.448046550290939
333,"ANAPC16","119504",0.510510510510511
699,"DDIT4","54541",0.650929899856938
1134,"DNAJB12","54788",0.572310405643739
1599,"MICU1","10367",0.447154471544715
1056,"MCU","90550",0.494318181818182
1638,"OIT3","170392",0.551282051282051
588,"PLA2G12B","84647",0.539115646258503
1605,"P4HA1","5033",0.417445482866044
1059,"NUDT13","25961",0.49480642115203
2034,"ECD","11319",0.448869223205506
1749,"FAM149B1","317662",0.465980560320183
783,"DNAJC9","23234",0.51213282247765
414,"MRPS16","51021",0.531400966183575
3432,"CFAP70","118491",0.444638694638695
1467,"ANXA7","310",0.487389229720518
1383,"MSS51","118490",0.51409978308026
1605,"PPP3CB","5532",0.427414330218069
5121,"USP54","159195",0.508103885959774
900,"MYOZ1","58529",0.551111111111111
2934,"SYNPO2L","79933",0.627811860940695
2061,"AGAP5","729092",0.532751091703057
3354,"SEC24C","9632",0.543530113297555
1479,"FUT11","170384",0.616632860040568
357,"CHCHD1","118487",0.549019607843137
5718,"ZSWIM8","23053",0.598286114025883
2652,"NDST2","8509",0.550904977375566
1779,"CAMK2G","818",0.543001686340641
1296,"PLAU","5328",0.53858024691358
3405,"VCL","7414",0.523641703377386
1257,"AP3M1","26985",0.418456642800318
1089,"ADK","132",0.42791551882461
6222,"KAT6B","23522",0.482481517197043
663,"DUSP29","338599",0.622926093514329
1254,"DUSP13","51207",0.619617224880383
1290,"SAMD8","142891",0.425581395348837
930,"VDAC2","7417",0.443010752688172
789,"COMTD1","118881",0.700887198986058
966,"LOC124902461","124902461",0.694616977225673
1941,"ZNF503","84858",0.700669757856775
681,"LRMDA","83938",0.52863436123348
3936,"KCNMA1","3778",0.502032520325203
5760,"DLG5","9231",0.594618055555556
4173,"POLR3A","11128",0.497723460340283
870,"RPS24","6229",0.503448275862069
3222,"ZMIZ1","57178",0.618249534450652
624,"PPIF","10105",0.600961538461538
726,"ZCCHC24","219654",0.637741046831956
465,"EIF5AL1","143244",0.511827956989247
801,"SFTPA2","729238",0.580524344569288
792,"SFTPA1","653509",0.580808080808081
2637,"NUTM2B","729262",0.615851346226773
2637,"NUTM2E","283008",0.614713689799014
1128,"SFTPD","6441",0.589539007092199
444,"TMEM254","80195",0.545045045045045
294,"PLAC9","219348",0.656462585034014
1818,"ANXA11","311",0.59020902090209
1188,"MAT1A","4143",0.571548821548822
555,"DYDC1","143241",0.412612612612613
576,"DYDC2","84332",0.463541666666667
711,"PRXL2A","84293",0.513361462728551
813,"TSPAN14","81619",0.551045510455105
1302,"SH2D4B","387694",0.584485407066052
2244,"NRG3","10718",0.547237076648841
1038,"GHITM","27069",0.471098265895954
399,"C10orf99","387695",0.553884711779449
2754,"CDHR1","92211",0.576615831517792
1683,"LRIT2","340745",0.538918597742127
1872,"LRIT1","26103",0.615384615384615
888,"RGR","5995",0.592342342342342
3144,"CCSER2","54462",0.404898218829517
3030,"GRID1","2894",0.577227722772277
3573,"WAPL","23063",0.41253848306745
